40.344533, 22.599783
40.344769, 22.593452
40.345463, 22.597529
40.341504, 22.593452
40.342526, 22.595069
40.343838, 22.593073
40.342618, 22.597305
40.343130, 22.594260
40.344808, 22.595413
40.341307, 22.598338
40.343457, 22.597735
40.339608, 22.596261
40.340821, 22.595073
40.342158, 22.591507
40.347459, 22.594698
